engine_id,aircraft_id,DEGT,GWFM,GPCN25,engine_family,engine_type,problem_name,main_id
b0e42606985470f2e2d77f1ad14bdd391637cc1f5c220b6d8510e285f55a1c48,ac5a9ee6985da1ed0780c817d7ac0cc5ec571d9c55f56cc453ffce5f9108d71e,2.01403809,0.478619009,0.0341899991,CF34-8E,CF34-8E5,+1%W25 5th stg customer bleed (leakage),92596
b0e42606985470f2e2d77f1ad14bdd391637cc1f5c220b6d8510e285f55a1c48,ac5a9ee6985da1ed0780c817d7ac0cc5ec571d9c55f56cc453ffce5f9108d71e,2.34204102,0.498118997,0.025099,CF34-8E,CF34-8E5,+1%W25 5th stg customer bleed (leakage),62634
b0e42606985470f2e2d77f1ad14bdd391637cc1f5c220b6d8510e285f55a1c48,ac5a9ee6985da1ed0780c817d7ac0cc5ec571d9c55f56cc453ffce5f9108d71e,7.22937012,0.139645994,0.0432510003,CF34-8E,CF34-8E5,+1%W25 5th stg customer bleed (leakage),8820
b0e42606985470f2e2d77f1ad14bdd391637cc1f5c220b6d8510e285f55a1c48,ac5a9ee6985da1ed0780c817d7ac0cc5ec571d9c55f56cc453ffce5f9108d71e,1.15148902,0.586057007,0.0497869998,CF34-8E,CF34-8E5,+1%W25 5th stg customer bleed (leakage),16688
b0e42606985470f2e2d77f1ad14bdd391637cc1f5c220b6d8510e285f55a1c48,ac5a9ee6985da1ed0780c817d7ac0cc5ec571d9c55f56cc453ffce5f9108d71e,4.94543505,0.284290999,0.00727700023,CF34-8E,CF34-8E5,+1%W25 5th stg customer bleed (leakage),32446
b0e42606985470f2e2d77f1ad14bdd391637cc1f5c220b6d8510e285f55a1c48,ac5a9ee6985da1ed0780c817d7ac0cc5ec571d9c55f56cc453ffce5f9108d71e,2.78649902,0.361721009,0.0585890003,CF34-8E,CF34-8E5,+1%W25 5th stg customer bleed (leakage),3052
b0e42606985470f2e2d77f1ad14bdd391637cc1f5c220b6d8510e285f55a1c48,ac5a9ee6985da1ed0780c817d7ac0cc5ec571d9c55f56cc453ffce5f9108d71e,1.75537097,0.334742993,0.170877993,CF34-8E,CF34-8E5,+1%W25 5th stg customer bleed (leakage),61924
b0e42606985470f2e2d77f1ad14bdd391637cc1f5c220b6d8510e285f55a1c48,ac5a9ee6985da1ed0780c817d7ac0cc5ec571d9c55f56cc453ffce5f9108d71e,0.704833984,0.122973002,0.138248995,CF34-8E,CF34-8E5,+1%W25 5th stg customer bleed (leakage),64433
b0e42606985470f2e2d77f1ad14bdd391637cc1f5c220b6d8510e285f55a1c48,ac5a9ee6985da1ed0780c817d7ac0cc5ec571d9c55f56cc453ffce5f9108d71e,2.48364305,0.192978993,-0.0133729996,CF34-8E,CF34-8E5,"+1%W25 9th stg bleed (CDP/4T Seals, HPTACC)",47138
b0e42606985470f2e2d77f1ad14bdd391637cc1f5c220b6d8510e285f55a1c48,ac5a9ee6985da1ed0780c817d7ac0cc5ec571d9c55f56cc453ffce5f9108d71e,3.79333496,0.312182993,-0.0359189995,CF34-8E,CF34-8E5,"+1%W25 9th stg bleed (CDP/4T Seals, HPTACC)",19528
b0e42606985470f2e2d77f1ad14bdd391637cc1f5c220b6d8510e285f55a1c48,ac5a9ee6985da1ed0780c817d7ac0cc5ec571d9c55f56cc453ffce5f9108d71e,-7.31091309,-0.266474992,-0.0448760018,CF34-8E,CF34-8E5,-0.5%W13 decrease (Dirty Fan blades),34565
b0e42606985470f2e2d77f1ad14bdd391637cc1f5c220b6d8510e285f55a1c48,ac5a9ee6985da1ed0780c817d7ac0cc5ec571d9c55f56cc453ffce5f9108d71e,-5.53259277,-0.233582005,-0.0290680006,CF34-8E,CF34-8E5,-0.5%W13 decrease (Dirty Fan blades),74435
b0e42606985470f2e2d77f1ad14bdd391637cc1f5c220b6d8510e285f55a1c48,ac5a9ee6985da1ed0780c817d7ac0cc5ec571d9c55f56cc453ffce5f9108d71e,5.98596191,0.988013983,0.124210998,CF34-8E,CF34-8E5,-1pt FAN efficiency,48330
b0e42606985470f2e2d77f1ad14bdd391637cc1f5c220b6d8510e285f55a1c48,ac5a9ee6985da1ed0780c817d7ac0cc5ec571d9c55f56cc453ffce5f9108d71e,3.20532203,0.112277001,0.0996010005,CF34-8E,CF34-8E5,-1pt FAN efficiency,79058
b0e42606985470f2e2d77f1ad14bdd391637cc1f5c220b6d8510e285f55a1c48,ac5a9ee6985da1ed0780c817d7ac0cc5ec571d9c55f56cc453ffce5f9108d71e,3.99194288,0.967037976,0.193471998,CF34-8E,CF34-8E5,-1pt FAN efficiency,89518
b0e42606985470f2e2d77f1ad14bdd391637cc1f5c220b6d8510e285f55a1c48,ac5a9ee6985da1ed0780c817d7ac0cc5ec571d9c55f56cc453ffce5f9108d71e,1.97045898,0.0362230018,0.263877988,CF34-8E,CF34-8E5,-1pt FAN efficiency,62156
b0e42606985470f2e2d77f1ad14bdd391637cc1f5c220b6d8510e285f55a1c48,ac5a9ee6985da1ed0780c817d7ac0cc5ec571d9c55f56cc453ffce5f9108d71e,1.10607898,0.0130319996,0.133439004,CF34-8E,CF34-8E5,-1pt FAN efficiency,71038
b0e42606985470f2e2d77f1ad14bdd391637cc1f5c220b6d8510e285f55a1c48,ac5a9ee6985da1ed0780c817d7ac0cc5ec571d9c55f56cc453ffce5f9108d71e,2.95214796,0.297812998,0.155214995,CF34-8E,CF34-8E5,-1pt FAN efficiency,26631
b0e42606985470f2e2d77f1ad14bdd391637cc1f5c220b6d8510e285f55a1c48,ac5a9ee6985da1ed0780c817d7ac0cc5ec571d9c55f56cc453ffce5f9108d71e,4.90783691,0.666037977,0.0501429997,CF34-8E,CF34-8E5,-1pt FAN efficiency,26799
b0e42606985470f2e2d77f1ad14bdd391637cc1f5c220b6d8510e285f55a1c48,ac5a9ee6985da1ed0780c817d7ac0cc5ec571d9c55f56cc453ffce5f9108d71e,4.09973097,0.560850024,0.0999720022,CF34-8E,CF34-8E5,-1pt FAN efficiency,38133
b0e42606985470f2e2d77f1ad14bdd391637cc1f5c220b6d8510e285f55a1c48,ac5a9ee6985da1ed0780c817d7ac0cc5ec571d9c55f56cc453ffce5f9108d71e,2.52050805,0.467640996,0.213971004,CF34-8E,CF34-8E5,-1pt FAN efficiency,66925
b0e42606985470f2e2d77f1ad14bdd391637cc1f5c220b6d8510e285f55a1c48,ac5a9ee6985da1ed0780c817d7ac0cc5ec571d9c55f56cc453ffce5f9108d71e,2.21606398,0.832144022,0.161195993,CF34-8E,CF34-8E5,-1pt FAN efficiency,61033
b0e42606985470f2e2d77f1ad14bdd391637cc1f5c220b6d8510e285f55a1c48,ac5a9ee6985da1ed0780c817d7ac0cc5ec571d9c55f56cc453ffce5f9108d71e,5.34826708,0.416298002,0.246515006,CF34-8E,CF34-8E5,-1pt FAN efficiency,84727
b0e42606985470f2e2d77f1ad14bdd391637cc1f5c220b6d8510e285f55a1c48,ac5a9ee6985da1ed0780c817d7ac0cc5ec571d9c55f56cc453ffce5f9108d71e,4.86279297,0.709414005,0.198823005,CF34-8E,CF34-8E5,-1pt FAN efficiency,6348
b0e42606985470f2e2d77f1ad14bdd391637cc1f5c220b6d8510e285f55a1c48,ac5a9ee6985da1ed0780c817d7ac0cc5ec571d9c55f56cc453ffce5f9108d71e,5.29199219,0.683948994,0.112196997,CF34-8E,CF34-8E5,-1pt FAN efficiency,88840
b0e42606985470f2e2d77f1ad14bdd391637cc1f5c220b6d8510e285f55a1c48,ac5a9ee6985da1ed0780c817d7ac0cc5ec571d9c55f56cc453ffce5f9108d71e,1.31616199,0.315351009,0.182813004,CF34-8E,CF34-8E5,-1pt FAN efficiency,87538
b0e42606985470f2e2d77f1ad14bdd391637cc1f5c220b6d8510e285f55a1c48,ac5a9ee6985da1ed0780c817d7ac0cc5ec571d9c55f56cc453ffce5f9108d71e,0.504395008,0.0287999995,0.168431997,CF34-8E,CF34-8E5,-1pt FAN efficiency,20872
b0e42606985470f2e2d77f1ad14bdd391637cc1f5c220b6d8510e285f55a1c48,ac5a9ee6985da1ed0780c817d7ac0cc5ec571d9c55f56cc453ffce5f9108d71e,1.684448,0.291211993,0.106827997,CF34-8E,CF34-8E5,-1pt FAN efficiency,17445
b0e42606985470f2e2d77f1ad14bdd391637cc1f5c220b6d8510e285f55a1c48,ac5a9ee6985da1ed0780c817d7ac0cc5ec571d9c55f56cc453ffce5f9108d71e,0.149535999,1.06481099,0.121945001,CF34-8E,CF34-8E5,-1pt FAN efficiency,55256
b0e42606985470f2e2d77f1ad14bdd391637cc1f5c220b6d8510e285f55a1c48,ac5a9ee6985da1ed0780c817d7ac0cc5ec571d9c55f56cc453ffce5f9108d71e,4.10827589,0.447694004,0.0893329978,CF34-8E,CF34-8E5,-1pt FAN efficiency,22855
b0e42606985470f2e2d77f1ad14bdd391637cc1f5c220b6d8510e285f55a1c48,ac5a9ee6985da1ed0780c817d7ac0cc5ec571d9c55f56cc453ffce5f9108d71e,1.58300805,0.445421994,0.219419003,CF34-8E,CF34-8E5,-1pt FAN efficiency,46224
b0e42606985470f2e2d77f1ad14bdd391637cc1f5c220b6d8510e285f55a1c48,ac5a9ee6985da1ed0780c817d7ac0cc5ec571d9c55f56cc453ffce5f9108d71e,4.7089839,1.01972401,0.257483006,CF34-8E,CF34-8E5,-1pt FAN efficiency,77597
b0e42606985470f2e2d77f1ad14bdd391637cc1f5c220b6d8510e285f55a1c48,ac5a9ee6985da1ed0780c817d7ac0cc5ec571d9c55f56cc453ffce5f9108d71e,3.99243212,0.604373991,0.101993002,CF34-8E,CF34-8E5,-1pt FAN efficiency,53011
b0e42606985470f2e2d77f1ad14bdd391637cc1f5c220b6d8510e285f55a1c48,ac5a9ee6985da1ed0780c817d7ac0cc5ec571d9c55f56cc453ffce5f9108d71e,5.39099121,0.958420992,0.0743900016,CF34-8E,CF34-8E5,-1pt FAN efficiency,63945
b0e42606985470f2e2d77f1ad14bdd391637cc1f5c220b6d8510e285f55a1c48,ac5a9ee6985da1ed0780c817d7ac0cc5ec571d9c55f56cc453ffce5f9108d71e,3.70861793,1.27674198,0.109467,CF34-8E,CF34-8E5,-1pt FAN efficiency,35682
b0e42606985470f2e2d77f1ad14bdd391637cc1f5c220b6d8510e285f55a1c48,ac5a9ee6985da1ed0780c817d7ac0cc5ec571d9c55f56cc453ffce5f9108d71e,3.97216797,0.309267014,0.0703589991,CF34-8E,CF34-8E5,-1pt FAN efficiency,45600
b0e42606985470f2e2d77f1ad14bdd391637cc1f5c220b6d8510e285f55a1c48,ac5a9ee6985da1ed0780c817d7ac0cc5ec571d9c55f56cc453ffce5f9108d71e,2.25488305,1.04105306,0.121205002,CF34-8E,CF34-8E5,-1pt FAN efficiency,22186
b0e42606985470f2e2d77f1ad14bdd391637cc1f5c220b6d8510e285f55a1c48,ac5a9ee6985da1ed0780c817d7ac0cc5ec571d9c55f56cc453ffce5f9108d71e,4.72583008,0.807525992,0.166893005,CF34-8E,CF34-8E5,-1pt FAN efficiency,65306
b0e42606985470f2e2d77f1ad14bdd391637cc1f5c220b6d8510e285f55a1c48,ac5a9ee6985da1ed0780c817d7ac0cc5ec571d9c55f56cc453ffce5f9108d71e,1.54138196,0.510752976,0.0534529984,CF34-8E,CF34-8E5,-1pt FAN efficiency,27012
b0e42606985470f2e2d77f1ad14bdd391637cc1f5c220b6d8510e285f55a1c48,ac5a9ee6985da1ed0780c817d7ac0cc5ec571d9c55f56cc453ffce5f9108d71e,3.76013207,0.519222021,0.200448006,CF34-8E,CF34-8E5,-1pt FAN efficiency,80193
b0e42606985470f2e2d77f1ad14bdd391637cc1f5c220b6d8510e285f55a1c48,ac5a9ee6985da1ed0780c817d7ac0cc5ec571d9c55f56cc453ffce5f9108d71e,0.660399973,1.08957899,0.115144998,CF34-8E,CF34-8E5,-1pt FAN efficiency,58624
b0e42606985470f2e2d77f1ad14bdd391637cc1f5c220b6d8510e285f55a1c48,ac5a9ee6985da1ed0780c817d7ac0cc5ec571d9c55f56cc453ffce5f9108d71e,3.20935106,0.942628026,0.0195889995,CF34-8E,CF34-8E5,-1pt FAN efficiency,17763
b0e42606985470f2e2d77f1ad14bdd391637cc1f5c220b6d8510e285f55a1c48,ac5a9ee6985da1ed0780c817d7ac0cc5ec571d9c55f56cc453ffce5f9108d71e,2.79211402,1.26610804,0.0801130012,CF34-8E,CF34-8E5,-1pt FAN efficiency,26531
b0e42606985470f2e2d77f1ad14bdd391637cc1f5c220b6d8510e285f55a1c48,ac5a9ee6985da1ed0780c817d7ac0cc5ec571d9c55f56cc453ffce5f9108d71e,1.50720203,0.384339988,0.0164659992,CF34-8E,CF34-8E5,-1pt FAN efficiency,44397
b0e42606985470f2e2d77f1ad14bdd391637cc1f5c220b6d8510e285f55a1c48,ac5a9ee6985da1ed0780c817d7ac0cc5ec571d9c55f56cc453ffce5f9108d71e,5.85400391,0.832729995,0.119621001,CF34-8E,CF34-8E5,-1pt FAN efficiency,34090
b0e42606985470f2e2d77f1ad14bdd391637cc1f5c220b6d8510e285f55a1c48,ac5a9ee6985da1ed0780c817d7ac0cc5ec571d9c55f56cc453ffce5f9108d71e,5.82983398,0.677349985,0.114505,CF34-8E,CF34-8E5,-1pt FAN efficiency,8254
b0e42606985470f2e2d77f1ad14bdd391637cc1f5c220b6d8510e285f55a1c48,ac5a9ee6985da1ed0780c817d7ac0cc5ec571d9c55f56cc453ffce5f9108d71e,5.9822998,1.20242095,0.224841997,CF34-8E,CF34-8E5,-1pt FAN efficiency,30679
b0e42606985470f2e2d77f1ad14bdd391637cc1f5c220b6d8510e285f55a1c48,ac5a9ee6985da1ed0780c817d7ac0cc5ec571d9c55f56cc453ffce5f9108d71e,3.37695289,0.963438988,0.00899100024,CF34-8E,CF34-8E5,-1pt FAN efficiency,84488
b0e42606985470f2e2d77f1ad14bdd391637cc1f5c220b6d8510e285f55a1c48,ac5a9ee6985da1ed0780c817d7ac0cc5ec571d9c55f56cc453ffce5f9108d71e,2.53222704,1.28550005,0.156284004,CF34-8E,CF34-8E5,-1pt FAN efficiency,82818
b0e42606985470f2e2d77f1ad14bdd391637cc1f5c220b6d8510e285f55a1c48,ac5a9ee6985da1ed0780c817d7ac0cc5ec571d9c55f56cc453ffce5f9108d71e,3.25927711,0.889011979,0.0427980013,CF34-8E,CF34-8E5,-1pt FAN efficiency,41527
b0e42606985470f2e2d77f1ad14bdd391637cc1f5c220b6d8510e285f55a1c48,ac5a9ee6985da1ed0780c817d7ac0cc5ec571d9c55f56cc453ffce5f9108d71e,2.03393602,0.837610006,0.208535999,CF34-8E,CF34-8E5,-1pt FAN efficiency,20005
b0e42606985470f2e2d77f1ad14bdd391637cc1f5c220b6d8510e285f55a1c48,ac5a9ee6985da1ed0780c817d7ac0cc5ec571d9c55f56cc453ffce5f9108d71e,3.40917993,0.496241003,0.0280169994,CF34-8E,CF34-8E5,-1pt FAN efficiency,42772
b0e42606985470f2e2d77f1ad14bdd391637cc1f5c220b6d8510e285f55a1c48,ac5a9ee6985da1ed0780c817d7ac0cc5ec571d9c55f56cc453ffce5f9108d71e,3.51831102,0.703418016,0.0592750013,CF34-8E,CF34-8E5,-1pt FAN efficiency,25380
b0e42606985470f2e2d77f1ad14bdd391637cc1f5c220b6d8510e285f55a1c48,ac5a9ee6985da1ed0780c817d7ac0cc5ec571d9c55f56cc453ffce5f9108d71e,3.377563,0.815379977,0.0514339991,CF34-8E,CF34-8E5,-1pt FAN efficiency,31170
b0e42606985470f2e2d77f1ad14bdd391637cc1f5c220b6d8510e285f55a1c48,ac5a9ee6985da1ed0780c817d7ac0cc5ec571d9c55f56cc453ffce5f9108d71e,2.52233911,0.570106983,0.0329659991,CF34-8E,CF34-8E5,-1pt FAN efficiency,80648
b0e42606985470f2e2d77f1ad14bdd391637cc1f5c220b6d8510e285f55a1c48,ac5a9ee6985da1ed0780c817d7ac0cc5ec571d9c55f56cc453ffce5f9108d71e,0.561767995,0.988269985,0.0297369994,CF34-8E,CF34-8E5,-1pt FAN efficiency,51747
b0e42606985470f2e2d77f1ad14bdd391637cc1f5c220b6d8510e285f55a1c48,ac5a9ee6985da1ed0780c817d7ac0cc5ec571d9c55f56cc453ffce5f9108d71e,3.01660204,0.68939501,0.0485019982,CF34-8E,CF34-8E5,-1pt FAN efficiency,21348
b0e42606985470f2e2d77f1ad14bdd391637cc1f5c220b6d8510e285f55a1c48,ac5a9ee6985da1ed0780c817d7ac0cc5ec571d9c55f56cc453ffce5f9108d71e,1.77038598,0.949764013,0.0615219995,CF34-8E,CF34-8E5,-1pt FAN efficiency,14415
b0e42606985470f2e2d77f1ad14bdd391637cc1f5c220b6d8510e285f55a1c48,ac5a9ee6985da1ed0780c817d7ac0cc5ec571d9c55f56cc453ffce5f9108d71e,3.98706102,0.630815983,0.114442997,CF34-8E,CF34-8E5,-1pt FAN efficiency,33261
b0e42606985470f2e2d77f1ad14bdd391637cc1f5c220b6d8510e285f55a1c48,ac5a9ee6985da1ed0780c817d7ac0cc5ec571d9c55f56cc453ffce5f9108d71e,1.61718798,1.05718398,0.195222005,CF34-8E,CF34-8E5,-1pt FAN efficiency,25940
b0e42606985470f2e2d77f1ad14bdd391637cc1f5c220b6d8510e285f55a1c48,ac5a9ee6985da1ed0780c817d7ac0cc5ec571d9c55f56cc453ffce5f9108d71e,3.99560499,0.912024021,0.142446995,CF34-8E,CF34-8E5,-1pt FAN efficiency,41904
b0e42606985470f2e2d77f1ad14bdd391637cc1f5c220b6d8510e285f55a1c48,ac5a9ee6985da1ed0780c817d7ac0cc5ec571d9c55f56cc453ffce5f9108d71e,0.918945014,1.11296499,0.0992359966,CF34-8E,CF34-8E5,-1pt FAN efficiency,77469
b0e42606985470f2e2d77f1ad14bdd391637cc1f5c220b6d8510e285f55a1c48,ac5a9ee6985da1ed0780c817d7ac0cc5ec571d9c55f56cc453ffce5f9108d71e,1.90734899,1.118312,0.034088999,CF34-8E,CF34-8E5,-1pt FAN efficiency,80806
b0e42606985470f2e2d77f1ad14bdd391637cc1f5c220b6d8510e285f55a1c48,ac5a9ee6985da1ed0780c817d7ac0cc5ec571d9c55f56cc453ffce5f9108d71e,3.08740211,0.322263002,0.124293,CF34-8E,CF34-8E5,-1pt FAN efficiency,41017
b0e42606985470f2e2d77f1ad14bdd391637cc1f5c220b6d8510e285f55a1c48,ac5a9ee6985da1ed0780c817d7ac0cc5ec571d9c55f56cc453ffce5f9108d71e,0.295531988,0.97092098,0.139696002,CF34-8E,CF34-8E5,-1pt FAN efficiency,55732
b0e42606985470f2e2d77f1ad14bdd391637cc1f5c220b6d8510e285f55a1c48,ac5a9ee6985da1ed0780c817d7ac0cc5ec571d9c55f56cc453ffce5f9108d71e,5.95178223,0.721700013,0.135923997,CF34-8E,CF34-8E5,-1pt FAN efficiency,9437
b0e42606985470f2e2d77f1ad14bdd391637cc1f5c220b6d8510e285f55a1c48,ac5a9ee6985da1ed0780c817d7ac0cc5ec571d9c55f56cc453ffce5f9108d71e,5.76208496,0.925180018,0.255488008,CF34-8E,CF34-8E5,-1pt FAN efficiency,64847
b0e42606985470f2e2d77f1ad14bdd391637cc1f5c220b6d8510e285f55a1c48,ac5a9ee6985da1ed0780c817d7ac0cc5ec571d9c55f56cc453ffce5f9108d71e,1.02844203,0.607348025,0.0492819995,CF34-8E,CF34-8E5,-1pt FAN efficiency,11353
b0e42606985470f2e2d77f1ad14bdd391637cc1f5c220b6d8510e285f55a1c48,ac5a9ee6985da1ed0780c817d7ac0cc5ec571d9c55f56cc453ffce5f9108d71e,5.35583496,0.863978028,0.115391999,CF34-8E,CF34-8E5,-1pt FAN efficiency,86559
b0e42606985470f2e2d77f1ad14bdd391637cc1f5c220b6d8510e285f55a1c48,ac5a9ee6985da1ed0780c817d7ac0cc5ec571d9c55f56cc453ffce5f9108d71e,2.53271508,0.0943059996,0.150665,CF34-8E,CF34-8E5,-1pt FAN efficiency,85552
b0e42606985470f2e2d77f1ad14bdd391637cc1f5c220b6d8510e285f55a1c48,ac5a9ee6985da1ed0780c817d7ac0cc5ec571d9c55f56cc453ffce5f9108d71e,4.34094191,1.09664798,0.204924002,CF34-8E,CF34-8E5,-1pt FAN efficiency,65731
b0e42606985470f2e2d77f1ad14bdd391637cc1f5c220b6d8510e285f55a1c48,ac5a9ee6985da1ed0780c817d7ac0cc5ec571d9c55f56cc453ffce5f9108d71e,1.17639196,0.667958021,0.0935190022,CF34-8E,CF34-8E5,-1pt FAN efficiency,51679
b0e42606985470f2e2d77f1ad14bdd391637cc1f5c220b6d8510e285f55a1c48,ac5a9ee6985da1ed0780c817d7ac0cc5ec571d9c55f56cc453ffce5f9108d71e,2.809448,0.795118988,0.00791199971,CF34-8E,CF34-8E5,-1pt FAN efficiency,30491
b0e42606985470f2e2d77f1ad14bdd391637cc1f5c220b6d8510e285f55a1c48,ac5a9ee6985da1ed0780c817d7ac0cc5ec571d9c55f56cc453ffce5f9108d71e,4.4342041,1.06167495,0.00662299991,CF34-8E,CF34-8E5,-1pt FAN efficiency,1596
b0e42606985470f2e2d77f1ad14bdd391637cc1f5c220b6d8510e285f55a1c48,ac5a9ee6985da1ed0780c817d7ac0cc5ec571d9c55f56cc453ffce5f9108d71e,0.541869998,1.01133394,0.165958002,CF34-8E,CF34-8E5,-1pt FAN efficiency,22735
b0e42606985470f2e2d77f1ad14bdd391637cc1f5c220b6d8510e285f55a1c48,ac5a9ee6985da1ed0780c817d7ac0cc5ec571d9c55f56cc453ffce5f9108d71e,2.02160597,0.968904972,0.0214820001,CF34-8E,CF34-8E5,-1pt FAN efficiency,26524
b0e42606985470f2e2d77f1ad14bdd391637cc1f5c220b6d8510e285f55a1c48,ac5a9ee6985da1ed0780c817d7ac0cc5ec571d9c55f56cc453ffce5f9108d71e,0.513916016,0.308061004,0.0350239985,CF34-8E,CF34-8E5,-1pt FAN efficiency,16756
b0e42606985470f2e2d77f1ad14bdd391637cc1f5c220b6d8510e285f55a1c48,ac5a9ee6985da1ed0780c817d7ac0cc5ec571d9c55f56cc453ffce5f9108d71e,5.23156691,0.532962024,0.242471993,CF34-8E,CF34-8E5,-1pt FAN efficiency,63878
b0e42606985470f2e2d77f1ad14bdd391637cc1f5c220b6d8510e285f55a1c48,ac5a9ee6985da1ed0780c817d7ac0cc5ec571d9c55f56cc453ffce5f9108d71e,1.14392102,1.07842898,0.0380280018,CF34-8E,CF34-8E5,-1pt FAN efficiency,61531
b0e42606985470f2e2d77f1ad14bdd391637cc1f5c220b6d8510e285f55a1c48,ac5a9ee6985da1ed0780c817d7ac0cc5ec571d9c55f56cc453ffce5f9108d71e,0.875487983,0.861461997,0.115370996,CF34-8E,CF34-8E5,-1pt FAN efficiency,17939
b0e42606985470f2e2d77f1ad14bdd391637cc1f5c220b6d8510e285f55a1c48,ac5a9ee6985da1ed0780c817d7ac0cc5ec571d9c55f56cc453ffce5f9108d71e,0.200683996,0.575716972,0.0675140023,CF34-8E,CF34-8E5,-1pt FAN efficiency,6889
b0e42606985470f2e2d77f1ad14bdd391637cc1f5c220b6d8510e285f55a1c48,ac5a9ee6985da1ed0780c817d7ac0cc5ec571d9c55f56cc453ffce5f9108d71e,2.01403809,0.478619009,0.0341899991,CF34-8E,CF34-8E5,-1pt FAN efficiency,92596
b0e42606985470f2e2d77f1ad14bdd391637cc1f5c220b6d8510e285f55a1c48,ac5a9ee6985da1ed0780c817d7ac0cc5ec571d9c55f56cc453ffce5f9108d71e,2.34204102,0.498118997,0.025099,CF34-8E,CF34-8E5,-1pt FAN efficiency,62634
b0e42606985470f2e2d77f1ad14bdd391637cc1f5c220b6d8510e285f55a1c48,ac5a9ee6985da1ed0780c817d7ac0cc5ec571d9c55f56cc453ffce5f9108d71e,3.37292504,1.07980096,0.181253999,CF34-8E,CF34-8E5,-1pt FAN efficiency,52042
b0e42606985470f2e2d77f1ad14bdd391637cc1f5c220b6d8510e285f55a1c48,ac5a9ee6985da1ed0780c817d7ac0cc5ec571d9c55f56cc453ffce5f9108d71e,1.15148902,0.586057007,0.0497869998,CF34-8E,CF34-8E5,-1pt FAN efficiency,16688
b0e42606985470f2e2d77f1ad14bdd391637cc1f5c220b6d8510e285f55a1c48,ac5a9ee6985da1ed0780c817d7ac0cc5ec571d9c55f56cc453ffce5f9108d71e,5.53295898,1.04535306,0.0629800037,CF34-8E,CF34-8E5,-1pt FAN efficiency,82958
b0e42606985470f2e2d77f1ad14bdd391637cc1f5c220b6d8510e285f55a1c48,ac5a9ee6985da1ed0780c817d7ac0cc5ec571d9c55f56cc453ffce5f9108d71e,4.67529297,0.97111702,0.0490540005,CF34-8E,CF34-8E5,-1pt FAN efficiency,22434
b0e42606985470f2e2d77f1ad14bdd391637cc1f5c220b6d8510e285f55a1c48,ac5a9ee6985da1ed0780c817d7ac0cc5ec571d9c55f56cc453ffce5f9108d71e,4.94543505,0.284290999,0.00727700023,CF34-8E,CF34-8E5,-1pt FAN efficiency,32446
b0e42606985470f2e2d77f1ad14bdd391637cc1f5c220b6d8510e285f55a1c48,ac5a9ee6985da1ed0780c817d7ac0cc5ec571d9c55f56cc453ffce5f9108d71e,4.02648878,1.24213898,0.139921993,CF34-8E,CF34-8E5,-1pt FAN efficiency,93073
b0e42606985470f2e2d77f1ad14bdd391637cc1f5c220b6d8510e285f55a1c48,ac5a9ee6985da1ed0780c817d7ac0cc5ec571d9c55f56cc453ffce5f9108d71e,0.550171018,0.47103399,0.210981995,CF34-8E,CF34-8E5,-1pt FAN efficiency,83295
b0e42606985470f2e2d77f1ad14bdd391637cc1f5c220b6d8510e285f55a1c48,ac5a9ee6985da1ed0780c817d7ac0cc5ec571d9c55f56cc453ffce5f9108d71e,2.78649902,0.361721009,0.0585890003,CF34-8E,CF34-8E5,-1pt FAN efficiency,3052
b0e42606985470f2e2d77f1ad14bdd391637cc1f5c220b6d8510e285f55a1c48,ac5a9ee6985da1ed0780c817d7ac0cc5ec571d9c55f56cc453ffce5f9108d71e,1.75537097,0.334742993,0.170877993,CF34-8E,CF34-8E5,-1pt FAN efficiency,61924
b0e42606985470f2e2d77f1ad14bdd391637cc1f5c220b6d8510e285f55a1c48,ac5a9ee6985da1ed0780c817d7ac0cc5ec571d9c55f56cc453ffce5f9108d71e,0.704833984,0.122973002,0.138248995,CF34-8E,CF34-8E5,-1pt FAN efficiency,64433
b0e42606985470f2e2d77f1ad14bdd391637cc1f5c220b6d8510e285f55a1c48,ac5a9ee6985da1ed0780c817d7ac0cc5ec571d9c55f56cc453ffce5f9108d71e,3.20532203,0.112277001,0.0996010005,CF34-8E,CF34-8E5,-1pt Booster efficiency,79058
b0e42606985470f2e2d77f1ad14bdd391637cc1f5c220b6d8510e285f55a1c48,ac5a9ee6985da1ed0780c817d7ac0cc5ec571d9c55f56cc453ffce5f9108d71e,3.97216797,0.309267014,0.0703589991,CF34-8E,CF34-8E5,-1pt Booster efficiency,45600
b0e42606985470f2e2d77f1ad14bdd391637cc1f5c220b6d8510e285f55a1c48,ac5a9ee6985da1ed0780c817d7ac0cc5ec571d9c55f56cc453ffce5f9108d71e,1.50720203,0.384339988,0.0164659992,CF34-8E,CF34-8E5,-1pt Booster efficiency,44397
b0e42606985470f2e2d77f1ad14bdd391637cc1f5c220b6d8510e285f55a1c48,ac5a9ee6985da1ed0780c817d7ac0cc5ec571d9c55f56cc453ffce5f9108d71e,0.513916016,0.308061004,0.0350239985,CF34-8E,CF34-8E5,-1pt Booster efficiency,16756
b0e42606985470f2e2d77f1ad14bdd391637cc1f5c220b6d8510e285f55a1c48,ac5a9ee6985da1ed0780c817d7ac0cc5ec571d9c55f56cc453ffce5f9108d71e,2.78649902,0.361721009,0.0585890003,CF34-8E,CF34-8E5,-1pt Booster efficiency,3052
